team,group,confederation,fifa_rank,player_name,position,age,is_starter,pace,shooting,passing,dribbling,defending,physical,overall,playstyle,ratings_source,ranking_date,ranking_source,data_quality
Belgium,G,UEFA,9,Thibaut Courtois,GK,34,True,47,20,74,60,90,86,90,traditional_gk,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Belgium,G,UEFA,9,Maxim De Cuyper,LB,25,True,78,68,78,80,75,73,79,wing_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Belgium,G,UEFA,9,Jeremy Doku,LW,24,True,91,78,78,90,39,69,84,dribbler,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Belgium,G,UEFA,9,Timothy Castagne,RB,30,True,78,63,76,78,78,78,80,full_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Belgium,G,UEFA,9,Leandro Trossard,RW,31,True,78,82,82,86,50,68,84,creator,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Belgium,G,UEFA,9,Romelu Lukaku,ST,33,True,79,86,76,78,42,88,85,target_man,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Egypt,G,CAF,29,Egypt Centre Back 1,CB,28,True,73,49,71,69,85,86,77,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Centre Back 2,CB,30,True,71,47,74,70,84,85,76,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Defensive Midfielder,CDM,28,True,75,67,81,77,83,83,77,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Central Midfielder 1,CM,26,True,77,74,84,81,78,78,78,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Central Midfielder 2,CM,29,True,76,72,85,80,77,77,77,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Goalkeeper,GK,29,True,53,35,69,59,85,82,77,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Left Back,LB,27,True,82,63,77,78,79,78,76,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Left Winger,LW,25,True,85,82,80,85,51,72,78,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Right Back,RB,27,True,83,64,77,78,79,78,76,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Right Winger,RW,25,True,85,81,80,84,51,72,77,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Egypt,G,CAF,29,Egypt Striker,ST,27,True,81,87,74,80,48,82,78,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Centre Back 1,CB,28,True,71,47,69,67,83,84,75,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Centre Back 2,CB,30,True,69,45,72,68,82,83,74,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Defensive Midfielder,CDM,28,True,73,65,79,75,81,81,75,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Central Midfielder 1,CM,26,True,75,72,82,79,76,76,76,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Central Midfielder 2,CM,29,True,74,70,83,78,75,75,75,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Goalkeeper,GK,29,True,51,35,67,57,83,80,75,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Left Back,LB,27,True,80,61,75,76,77,76,74,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Left Winger,LW,25,True,83,80,78,83,49,70,76,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Right Back,RB,27,True,81,62,75,76,77,76,74,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Right Winger,RW,25,True,83,79,78,82,49,70,75,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iran,G,AFC,20,Iran Striker,ST,27,True,79,85,72,78,46,80,76,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Centre Back 1,CB,28,True,66,42,64,62,78,79,70,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Centre Back 2,CB,30,True,64,40,67,63,77,78,69,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Defensive Midfielder,CDM,28,True,68,60,74,70,76,76,70,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Central Midfielder 1,CM,26,True,70,67,77,74,71,71,71,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Central Midfielder 2,CM,29,True,69,65,78,73,70,70,70,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Goalkeeper,GK,29,True,46,35,62,52,78,75,70,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Left Back,LB,27,True,75,56,70,71,72,71,69,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Left Winger,LW,25,True,78,75,73,78,44,65,71,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Right Back,RB,27,True,76,57,70,71,72,71,69,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Right Winger,RW,25,True,78,74,73,77,44,65,70,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
New Zealand,G,OFC,85,New Zealand Striker,ST,27,True,74,80,67,73,41,75,71,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Centre Back 1,CB,28,True,65,41,63,61,77,78,69,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Centre Back 2,CB,30,True,63,39,66,62,76,77,68,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Defensive Midfielder,CDM,28,True,67,59,73,69,75,75,69,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Central Midfielder 1,CM,26,True,69,66,76,73,70,70,70,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Central Midfielder 2,CM,29,True,68,64,77,72,69,69,69,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Goalkeeper,GK,29,True,45,35,61,51,77,74,69,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Left Back,LB,27,True,74,55,69,70,71,70,68,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Left Winger,LW,25,True,77,74,72,77,43,64,70,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Right Back,RB,27,True,75,56,69,70,71,70,68,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Right Winger,RW,25,True,77,73,72,76,43,64,69,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Cape Verde,H,CAF,67,Cape Verde Striker,ST,27,True,73,79,66,72,40,74,70,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Centre Back 1,CB,28,True,70,46,68,66,82,83,74,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Centre Back 2,CB,30,True,68,44,71,67,81,82,73,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Defensive Midfielder,CDM,28,True,72,64,78,74,80,80,74,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Central Midfielder 1,CM,26,True,74,71,81,78,75,75,75,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Central Midfielder 2,CM,29,True,73,69,82,77,74,74,74,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Goalkeeper,GK,29,True,50,35,66,56,82,79,74,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Left Back,LB,27,True,79,60,74,75,76,75,73,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Left Winger,LW,25,True,82,79,77,82,48,69,75,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Right Back,RB,27,True,80,61,74,75,76,75,73,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Right Winger,RW,25,True,82,78,77,81,48,69,74,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Saudi Arabia,H,AFC,61,Saudi Arabia Striker,ST,27,True,78,84,71,77,45,79,75,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Spain,H,UEFA,2,Aymeric Laporte,CB,32,True,62,50,82,76,86,80,86,ball_playing_cb,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Robin Le Normand,CB,29,True,66,39,73,70,84,82,84,ball_playing_cb,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Rodri,CDM,29,True,66,80,90,84,88,86,91,deep_lying_pm,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Fabian Ruiz,CM,30,True,70,79,86,84,77,78,86,box_to_box,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Pedri,CM,23,True,78,76,88,90,68,67,87,creator,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Unai Simon,GK,29,True,55,21,77,66,85,82,85,sweeper_keeper,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Marc Cucurella,LB,27,True,78,55,78,80,82,80,83,full_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Nico Williams,LW,23,True,93,80,78,88,45,71,85,dribbler,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Dani Carvajal,RB,34,True,78,64,82,82,84,82,86,full_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Lamine Yamal,RW,18,True,86,82,84,90,38,62,86,dribbler,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Spain,H,UEFA,2,Alvaro Morata,ST,33,True,79,84,76,80,45,79,84,target_man,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Uruguay,H,CONMEBOL,16,Uruguay Centre Back 1,CB,28,True,80,56,78,76,92,93,84,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Centre Back 2,CB,30,True,78,54,81,77,91,92,83,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Defensive Midfielder,CDM,28,True,82,74,88,84,90,90,84,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Central Midfielder 1,CM,26,True,84,81,91,88,85,85,85,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Central Midfielder 2,CM,29,True,83,79,92,87,84,84,84,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Goalkeeper,GK,29,True,60,36,76,66,92,89,84,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Left Back,LB,27,True,89,70,84,85,86,85,83,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Left Winger,LW,25,True,92,89,87,92,58,79,85,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Right Back,RB,27,True,90,71,84,85,86,85,83,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Right Winger,RW,25,True,92,88,87,91,58,79,84,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Uruguay,H,CONMEBOL,16,Uruguay Striker,ST,27,True,88,94,81,87,55,89,85,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
France,I,UEFA,3,Antoine Griezmann,CAM,35,True,76,86,88,88,60,73,88,creator,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Dayot Upamecano,CB,27,True,82,40,73,75,86,87,86,stopper,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,William Saliba,CB,25,True,79,41,76,77,88,86,88,ball_playing_cb,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Aurelien Tchouameni,CDM,26,True,72,76,84,81,84,86,86,ball_winner,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Eduardo Camavinga,CM,23,True,80,73,84,86,81,82,86,box_to_box,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Mike Maignan,GK,30,True,58,23,79,68,89,84,89,sweeper_keeper,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Theo Hernandez,LB,28,True,93,76,81,84,79,84,87,wing_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Kylian Mbappe,LW,27,True,97,90,83,93,39,78,91,complete_fwd,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Jules Kounde,RB,27,True,82,45,78,77,86,82,86,full_back,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Ousmane Dembele,RW,29,True,92,83,84,90,42,64,87,dribbler,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
France,I,UEFA,3,Marcus Thuram,ST,28,True,88,83,78,85,47,86,85,complete_fwd,manual_seed_estimate,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_manual_seed
Iraq,I,AFC,57,Iraq Centre Back 1,CB,28,True,66,42,64,62,78,79,70,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Centre Back 2,CB,30,True,64,40,67,63,77,78,69,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Defensive Midfielder,CDM,28,True,68,60,74,70,76,76,70,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Central Midfielder 1,CM,26,True,70,67,77,74,71,71,71,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Central Midfielder 2,CM,29,True,69,65,78,73,70,70,70,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Goalkeeper,GK,29,True,46,35,62,52,78,75,70,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Left Back,LB,27,True,75,56,70,71,72,71,69,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Left Winger,LW,25,True,78,75,73,78,44,65,71,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Right Back,RB,27,True,76,57,70,71,72,71,69,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Right Winger,RW,25,True,78,74,73,77,44,65,70,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Iraq,I,AFC,57,Iraq Striker,ST,27,True,74,80,67,73,41,75,71,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Centre Back 1,CB,28,True,75,51,73,71,87,88,79,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Centre Back 2,CB,30,True,73,49,76,72,86,87,78,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Defensive Midfielder,CDM,28,True,77,69,83,79,85,85,79,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Central Midfielder 1,CM,26,True,79,76,86,83,80,80,80,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Central Midfielder 2,CM,29,True,78,74,87,82,79,79,79,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Goalkeeper,GK,29,True,55,35,71,61,87,84,79,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Left Back,LB,27,True,84,65,79,80,81,80,78,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Left Winger,LW,25,True,87,84,82,87,53,74,80,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Right Back,RB,27,True,85,66,79,80,81,80,78,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Right Winger,RW,25,True,87,83,82,86,53,74,79,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Norway,I,UEFA,31,Norway Striker,ST,27,True,83,89,76,82,50,84,80,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Centre Back 1,CB,28,True,78,54,76,74,90,91,82,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Centre Back 2,CB,30,True,76,52,79,75,89,90,81,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Defensive Midfielder,CDM,28,True,80,72,86,82,88,88,82,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Central Midfielder 1,CM,26,True,82,79,89,86,83,83,83,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Central Midfielder 2,CM,29,True,81,77,90,85,82,82,82,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Goalkeeper,GK,29,True,58,35,74,64,90,87,82,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Left Back,LB,27,True,87,68,82,83,84,83,81,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Left Winger,LW,25,True,90,87,85,90,56,77,83,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Right Back,RB,27,True,88,69,82,83,84,83,81,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Right Winger,RW,25,True,90,86,85,89,56,77,82,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Senegal,I,CAF,15,Senegal Striker,ST,27,True,86,92,79,85,53,87,83,complete_fwd,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Centre Back 1,CB,28,True,72,48,70,68,84,85,76,stopper,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Centre Back 2,CB,30,True,70,46,73,69,83,84,75,ball_playing_cb,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Defensive Midfielder,CDM,28,True,74,66,80,76,82,82,76,ball_winner,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Central Midfielder 1,CM,26,True,76,73,83,80,77,77,77,box_to_box,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Central Midfielder 2,CM,29,True,75,71,84,79,76,76,76,deep_lying_pm,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Goalkeeper,GK,29,True,52,35,68,58,84,81,76,traditional_gk,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Left Back,LB,27,True,81,62,76,77,78,77,75,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Left Winger,LW,25,True,84,81,79,84,50,71,77,dribbler,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
Algeria,J,CAF,28,Algeria Right Back,RB,27,True,82,63,76,77,78,77,75,full_back,generated_team_profile,2026-06-11,"FIFA official ranking, mirrored by Sofascore",tier1_generated_from_team_profile
